season,team_abb,player_code,games_with_box,games_played,games_dnp,minutes_total,minutes_avg
2025,CHI,CHI25_P52,4,4,0,63,15.75
2025,CHI,CHI25_P53,4,4,0,56,14
2025,CHI,CHI25_P54,4,4,0,50,12.5
2025,CHI,CHI25_P55,4,4,0,49,12.25
2025,CHI,CHI25_P56,4,4,0,45,11.25
2025,CHI,CHI25_P57,4,4,0,43,10.75
2025,CHI,CHI25_P58,5,4,1,38,9.5
2025,CHI,CHI25_P59,4,4,0,36,9
2025,CHI,CHI25_P60,4,4,0,33,8.25
2025,CHI,CHI25_P61,5,4,1,29,7.25
2025,CHI,CHI25_P62,6,4,2,15,3.75
2025,CHI,CHI25_P63,3,3,0,106,35.333333333333336
2025,CHI,CHI25_P64,3,3,0,105,35
2025,CHI,CHI25_P65,3,3,0,97,32.333333333333336
2025,CHI,CHI25_P66,3,3,0,93,31
2025,CHI,CHI25_P67,3,3,0,92,30.666666666666668
2025,CHI,CHI25_P68,3,3,0,92,30.666666666666668
2025,CHI,CHI25_P69,3,3,0,90,30
2025,CHI,CHI25_P70,3,3,0,88,29.333333333333332
2025,CHI,CHI25_P71,3,3,0,87,29
2025,CHI,CHI25_P72,3,3,0,86,28.666666666666668
2025,CHI,CHI25_P73,3,3,0,86,28.666666666666668
2025,CHI,CHI25_P74,4,3,1,85,28.333333333333332
2025,CHI,CHI25_P75,3,3,0,83,27.666666666666668
2025,CHI,CHI25_P76,4,3,1,81,27
2025,CHI,CHI25_P77,4,3,1,78,26
2025,CHI,CHI25_P78,4,3,1,76,25.333333333333332
2025,CHI,CHI25_P79,4,3,1,73,24.333333333333332
2025,CHI,CHI25_P80,3,3,0,73,24.333333333333332
2025,CHI,CHI25_P81,4,3,1,72,24
2025,CHI,CHI25_P82,3,3,0,70,23.333333333333332
2025,CHI,CHI25_P83,3,3,0,66,22
2025,CHI,CHI25_P84,4,3,1,65,21.666666666666668
2025,CHI,CHI25_P85,4,3,1,64,21.333333333333332
2025,CHI,CHI25_P86,4,3,1,64,21.333333333333332
2025,CHI,CHI25_P87,3,3,0,63,21
2025,CHI,CHI25_P88,4,3,1,63,21
2025,CHI,CHI25_P89,3,3,0,63,21
2025,CHI,CHI25_P90,4,3,1,57,19
2025,CHI,CHI25_P91,5,3,2,55,18.333333333333332
2025,CHI,CHI25_P92,3,3,0,55,18.333333333333332
2025,CHI,CHI25_P93,4,3,1,53,17.666666666666668
2025,CHI,CHI25_P94,3,3,0,52,17.333333333333332
2025,CHI,CHI25_P95,3,3,0,52,17.333333333333332
2025,CHI,CHI25_P96,4,3,1,51,17
2025,CHI,CHI25_P97,4,3,1,48,16
2025,CHI,CHI25_P98,3,3,0,48,16
2025,CHI,CHI25_P99,4,3,1,46,15.333333333333334
2025,CHI,CHI25_P100,3,3,0,44,14.666666666666666
2025,CHI,CHI25_P101,4,3,1,41,13.666666666666666
2025,CHI,CHI25_P102,3,3,0,40,13.333333333333334
2025,CHI,CHI25_P103,3,3,0,38,12.666666666666666
2025,CHI,CHI25_P104,4,3,1,37,12.333333333333334
2025,CHI,CHI25_P105,4,3,1,36,12
2025,CHI,CHI25_P106,4,3,1,35,11.666666666666666
2025,CHI,CHI25_P107,3,3,0,32,10.666666666666666
2025,CHI,CHI25_P108,3,3,0,30,10
2025,CHI,CHI25_P109,3,3,0,29,9.666666666666666
2025,CHI,CHI25_P110,3,3,0,28,9.333333333333334
2025,CHI,CHI25_P111,3,3,0,24,8
2025,CHI,CHI25_P112,3,3,0,18,6
2025,CHI,CHI25_P113,4,3,1,10,3.3333333333333335
2025,CHI,CHI25_P114,4,2,2,74,37
2025,CHI,CHI25_P115,2,2,0,72,36
2025,CHI,CHI25_P116,3,2,1,71,35.5
2025,CHI,CHI25_P117,3,2,1,69,34.5
2025,CHI,CHI25_P118,2,2,0,64,32
2025,CHI,CHI25_P119,2,2,0,64,32
2025,CHI,CHI25_P120,5,2,3,59,29.5
2025,CHI,CHI25_P121,3,2,1,54,27
2025,CHI,CHI25_P122,2,2,0,48,24
2025,CHI,CHI25_P123,4,2,2,48,24
2025,CHI,CHI25_P124,3,2,1,48,24
2025,CHI,CHI25_P125,3,2,1,47,23.5
2025,CHI,CHI25_P126,2,2,0,44,22
2025,CHI,CHI25_P127,6,2,4,42,21
2025,CHI,CHI25_P128,2,2,0,41,20.5
2025,CHI,CHI25_P129,2,2,0,39,19.5
2025,CHI,CHI25_P130,3,2,1,36,18
2025,CHI,CHI25_P131,4,2,2,35,17.5
2025,CHI,CHI25_P132,4,2,2,30,15
2025,CHI,CHI25_P133,2,2,0,29,14.5
2025,CHI,CHI25_P134,3,2,1,22,11
2025,CHI,CHI25_P135,2,2,0,21,10.5
2025,CHI,CHI25_P136,3,2,1,20,10
2025,CHI,CHI25_P137,3,2,1,19,9.5
2025,CHI,CHI25_P138,3,2,1,18,9
2025,CHI,CHI25_P139,2,2,0,18,9
2025,CHI,CHI25_P140,3,2,1,18,9
2025,CHI,CHI25_P141,2,2,0,15,7.5
2025,CHI,CHI25_P142,2,2,0,13,6.5
2025,CHI,CHI25_P143,3,2,1,12,6
2025,CHI,CHI25_P144,3,2,1,12,6
2025,CHI,CHI25_P145,5,1,4,32,32
2025,CHI,CHI25_P146,1,1,0,31,31
2025,CHI,CHI25_P147,3,1,2,30,30
2025,CHI,CHI25_P148,2,1,1,29,29
2025,CHI,CHI25_P149,1,1,0,29,29
2025,CHI,CHI25_P150,3,1,2,28,28
2025,CHI,CHI25_P151,1,1,0,23,23
2025,CHI,CHI25_P152,1,1,0,22,22
2025,CHI,CHI25_P153,1,1,0,22,22
2025,CHI,CHI25_P154,1,1,0,21,21
2025,CHI,CHI25_P155,1,1,0,21,21
2025,CHI,CHI25_P156,2,1,1,19,19
2025,CHI,CHI25_P157,1,1,0,18,18
2025,CHI,CHI25_P158,1,1,0,18,18
2025,CHI,CHI25_P159,1,1,0,17,17
2025,CHI,CHI25_P160,3,1,2,16,16
2025,CHI,CHI25_P161,1,1,0,16,16
2025,CHI,CHI25_P162,1,1,0,16,16
2025,CHI,CHI25_P163,1,1,0,15,15
2025,CHI,CHI25_P164,2,1,1,15,15
2025,CHI,CHI25_P165,1,1,0,14,14
2025,CHI,CHI25_P166,1,1,0,14,14
2025,CHI,CHI25_P167,1,1,0,13,13
2025,CHI,CHI25_P168,4,1,3,12,12
2025,CHI,CHI25_P169,4,1,3,12,12
2025,CHI,CHI25_P170,1,1,0,12,12
2025,CHI,CHI25_P171,1,1,0,11,11
2025,CHI,CHI25_P172,1,1,0,10,10
2025,CHI,CHI25_P173,2,1,1,8,8
2025,CHI,CHI25_P174,1,1,0,8,8
2025,CHI,CHI25_P175,3,1,2,8,8
2025,CHI,CHI25_P176,1,1,0,5,5
2025,CHI,CHI25_P177,1,1,0,5,5
2025,CHI,CHI25_P178,1,1,0,1,1
2025,CHI,CHI25_P179,3,0,3,0,NA
2025,CHI,CHI25_P180,2,0,2,0,NA
2025,CHI,CHI25_P181,1,0,1,0,NA
2025,CHI,CHI25_P182,1,0,1,0,NA
2025,CHI,CHI25_P183,1,0,1,0,NA
2025,CHI,CHI25_P184,1,0,1,0,NA
2025,CHI,CHI25_P185,1,0,1,0,NA
2025,CHI,CHI25_P186,1,0,1,0,NA
2025,CHI,CHI25_P187,3,0,3,0,NA
2025,CHI,CHI25_P188,1,0,1,0,NA
2025,CHI,CHI25_P189,1,0,1,0,NA
2025,CHI,CHI25_P190,4,0,4,0,NA
2025,CHI,CHI25_P191,1,0,1,0,NA
2025,CHI,CHI25_P192,2,0,2,0,NA
2025,CHI,CHI25_P193,2,0,2,0,NA
